x	LabelValueMeaning	Referentiel	url	TypeConceptualDomain	FormatConceptualDomain	IdDataElementConcept	ConceptualDomain	ObjectClass	ObjectProperty	DataElementConcept
ICD3:C10.1	Anterior surface of epiglottis	ICD3		Enumerated	String		ICD3:topography			
ICD3:C10.2	Lateral wall of oropharynx	ICD3		Enumerated	String		ICD3:topography			
ICD3:C10.3	Posterior wall of oropharynx	ICD3		Enumerated	String		ICD3:topography			
ICD3:C10.4	Branchial cleft	ICD3		Enumerated	String		ICD3:topography			
ICD3:C10.8	Overlapping lesion of oropharynx	ICD3		Enumerated	String		ICD3:topography			
ICD3:C10.9	Oropharynx, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C11	NASOPHARYNX	ICD3		Enumerated	String		ICD3:topography			
ICD3:C11.0	Superior wall of nasopharynx	ICD3		Enumerated	String		ICD3:topography			
ICD3:C11.1	Posterior wall of nasopharynx	ICD3		Enumerated	String		ICD3:topography			
ICD3:C11.2	Lateral wall of nasopharynx	ICD3		Enumerated	String		ICD3:topography			
ICD3:C11.3	Anterior wall of nasopharynx	ICD3		Enumerated	String		ICD3:topography			
ICD3:C11.8	Overlapping lesion of nasopharynx	ICD3		Enumerated	String		ICD3:topography			
ICD3:C11.9	Nasopharynx, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C12	PYRIFORM SINUS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C12.9	Pyriform sinus	ICD3		Enumerated	String		ICD3:topography			
ICD3:C13	HYPOPHARYNX	ICD3		Enumerated	String		ICD3:topography			
ICD3:C13.0	Postcricoid region	ICD3		Enumerated	String		ICD3:topography			
ICD3:C13.1	Hypopharyngeal aspect of aryepiglottic fold	ICD3		Enumerated	String		ICD3:topography			
ICD3:C13.2	Posterior wall of hypopharynx	ICD3		Enumerated	String		ICD3:topography			
ICD3:C13.8	Overlapping lesion of hypopharynx	ICD3		Enumerated	String		ICD3:topography			
ICD3:C13.9	Hypopharynx, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C14	OTHER AND ILL-DEFINED SITES IN LIP, ORAL CAVITY AND PHARYNX	ICD3		Enumerated	String		ICD3:topography			
ICD3:C14.0	Pharynx, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C14.2	Waldeyer ring	ICD3		Enumerated	String		ICD3:topography			
ICD3:C14.8	Overlapping lesion of lip, oral cavity and pharynx	ICD3		Enumerated	String		ICD3:topography			
ICD3:C15	ESOPHAGUS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C15.0	Cervical esophagus	ICD3		Enumerated	String		ICD3:topography			
ICD3:C15.1	Thoracic esophagus	ICD3		Enumerated	String		ICD3:topography			
ICD3:C15.2	Abdominal esophagus	ICD3		Enumerated	String		ICD3:topography			
ICD3:C15.3	Upper third of esophagus	ICD3		Enumerated	String		ICD3:topography			
ICD3:C15.4	Middle third of esophagus	ICD3		Enumerated	String		ICD3:topography			
ICD3:C15.5	Lower third of esophagus	ICD3		Enumerated	String		ICD3:topography			
ICD3:C15.8	Overlapping lesion of esophagus	ICD3		Enumerated	String		ICD3:topography			
ICD3:C15.9	Esophagus, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C16	STOMACH	ICD3		Enumerated	String		ICD3:topography			
ICD3:C16.0	Cardia, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C16.1	Fundus of stomach	ICD3		Enumerated	String		ICD3:topography			
ICD3:C16.2	Body of stomach	ICD3		Enumerated	String		ICD3:topography			
ICD3:C16.3	Gastric antrum	ICD3		Enumerated	String		ICD3:topography			
ICD3:C16.4	Pylorus	ICD3		Enumerated	String		ICD3:topography			
ICD3:C16.5	Lesser curvature of stomach, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C16.6	Greater curvature of stomach, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C16.8	Overlapping lesion of stomach	ICD3		Enumerated	String		ICD3:topography			
ICD3:C16.9	Stomach, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C17	SMALL INTESTINE	ICD3		Enumerated	String		ICD3:topography			
ICD3:C17.0	Duodenum	ICD3		Enumerated	String		ICD3:topography			
ICD3:C17.1	Jejunum	ICD3		Enumerated	String		ICD3:topography			
ICD3:C17.2	Ileum	ICD3		Enumerated	String		ICD3:topography			
ICD3:C17.3	Meckel diverticulum	ICD3		Enumerated	String		ICD3:topography			
ICD3:C17.8	Overlapping lesion of smallintestine	ICD3		Enumerated	String		ICD3:topography			
ICD3:C17.9	Small intestine, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C18	COLON	ICD3		Enumerated	String		ICD3:topography			
ICD3:C18.0	Cecum	ICD3		Enumerated	String		ICD3:topography			
ICD3:C18.1	Appendix	ICD3		Enumerated	String		ICD3:topography			
ICD3:C18.2	Ascending colon	ICD3		Enumerated	String		ICD3:topography			
ICD3:C18.3	Hepatic flexure of colon	ICD3		Enumerated	String		ICD3:topography			
ICD3:C18.4	Transverse colon	ICD3		Enumerated	String		ICD3:topography			
ICD3:C18.5	Splenic flexure of colon	ICD3		Enumerated	String		ICD3:topography			
ICD3:C18.6	Descending colon	ICD3		Enumerated	String		ICD3:topography			
ICD3:C18.7	Sigmoid colon	ICD3		Enumerated	String		ICD3:topography			
ICD3:C18.8	Overlapping lesion of colon	ICD3		Enumerated	String		ICD3:topography			
ICD3:C18.9	Colon, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C19	RECTOSIGMOID JUNCTION	ICD3		Enumerated	String		ICD3:topography			
ICD3:C19.9	Rectosigmoid junction	ICD3		Enumerated	String		ICD3:topography			
ICD3:C20	RECTUM	ICD3		Enumerated	String		ICD3:topography			
ICD3:C20.9	Rectum, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C21	ANUS AND ANAL CANAL	ICD3		Enumerated	String		ICD3:topography			
ICD3:C21.0	Anus, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C21.1	Anal canal	ICD3		Enumerated	String		ICD3:topography			
ICD3:C21.2	Cloacogenic zone	ICD3		Enumerated	String		ICD3:topography			
ICD3:C21.8	Overlapping lesion of rectum, anus and anal canal	ICD3		Enumerated	String		ICD3:topography			
ICD3:C22	LIVER AND INTRAHEPATIC BILE DUCTS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C22.0	Liver	ICD3		Enumerated	String		ICD3:topography			
ICD3:C22.1	Intrahepatic bile duct	ICD3		Enumerated	String		ICD3:topography			
ICD3:C23	GALLBLADDER	ICD3		Enumerated	String		ICD3:topography			
ICD3:C23.9	Gallbladder	ICD3		Enumerated	String		ICD3:topography			
ICD3:C24	OTHER AND UNSPECIFIED PARTS OF BILIARY TRACT	ICD3		Enumerated	String		ICD3:topography			
ICD3:C24.0	Extrahepatic bile duct	ICD3		Enumerated	String		ICD3:topography			
ICD3:C24.1	Ampulla of Vater	ICD3		Enumerated	String		ICD3:topography			
ICD3:C24.8	Overlapping lesion of biliary tract Note:	ICD3		Enumerated	String		ICD3:topography			
ICD3:C24.9	Biliary tract, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C25	PANCREAS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C25.0	Head of pancreas	ICD3		Enumerated	String		ICD3:topography			
ICD3:C25.1	Body of pancreas	ICD3		Enumerated	String		ICD3:topography			
ICD3:C25.2	Tail of pancreas	ICD3		Enumerated	String		ICD3:topography			
ICD3:C25.3	Pancreatic duct	ICD3		Enumerated	String		ICD3:topography			
ICD3:C25.4	Islets of Langerhans	ICD3		Enumerated	String		ICD3:topography			
ICD3:C25.7	Other specified parts of pancreas	ICD3		Enumerated	String		ICD3:topography			
ICD3:C25.8	Overlapping lesion of pancreas	ICD3		Enumerated	String		ICD3:topography			
ICD3:C25.9	Pancreas, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C26	OTHER AND ILL-DEFINED DIGESTIVE ORGANS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C26.0	Intestinal tract, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C26.8	Overlapping lesion of digestive system	ICD3		Enumerated	String		ICD3:topography			
ICD3:C26.9	Gastrointestinal tract, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C30	NASAL CAVITY AND MIDDLE EAR	ICD3		Enumerated	String		ICD3:topography			
ICD3:C30.0	Nasal cavity	ICD3		Enumerated	String		ICD3:topography			
ICD3:C30.1	Middle ear	ICD3		Enumerated	String		ICD3:topography			
ICD3:C31	ACCESSORY SINUSES	ICD3		Enumerated	String		ICD3:topography			
ICD3:C31.0	Maxillary sinus	ICD3		Enumerated	String		ICD3:topography			
ICD3:C31.1	Ethmoid sinus	ICD3		Enumerated	String		ICD3:topography			
ICD3:C31.2	Frontal sinus	ICD3		Enumerated	String		ICD3:topography			
ICD3:C31.3	Sphenoid sinus	ICD3		Enumerated	String		ICD3:topography			
ICD3:C31.8	Overlapping lesion of accessory sinuses	ICD3		Enumerated	String		ICD3:topography			
ICD3:C31.9	Accessory sinus, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C32	LARYNX	ICD3		Enumerated	String		ICD3:topography			
ICD3:C32.0	Glottis	ICD3		Enumerated	String		ICD3:topography			
ICD3:C32.1	Supraglottis	ICD3		Enumerated	String		ICD3:topography			
ICD3:C32.2	Subglottis	ICD3		Enumerated	String		ICD3:topography			
ICD3:C32.3	Laryngeal cartilage	ICD3		Enumerated	String		ICD3:topography			
ICD3:C32.8	Overlapping lesion of larynx	ICD3		Enumerated	String		ICD3:topography			
ICD3:C32.9	Larynx, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C33	TRACHEA	ICD3		Enumerated	String		ICD3:topography			
ICD3:C33.9	Trachea	ICD3		Enumerated	String		ICD3:topography			
ICD3:C34	BRONCHUS AND LUNG	ICD3		Enumerated	String		ICD3:topography			
ICD3:C34.0	Main bronchus	ICD3		Enumerated	String		ICD3:topography			
ICD3:C34.1	Upper lobe, lung	ICD3		Enumerated	String		ICD3:topography			
ICD3:C34.2	Middle lobe, lung	ICD3		Enumerated	String		ICD3:topography			
ICD3:C34.3	Lower lobe, lung	ICD3		Enumerated	String		ICD3:topography			
ICD3:C34.8	Overlapping lesion of lung	ICD3		Enumerated	String		ICD3:topography			
ICD3:C34.9	Lung, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C37	THYMUS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C37.9	Thymus	ICD3		Enumerated	String		ICD3:topography			
ICD3:C38	HEART, MEDIASTINUM, AND PLEURA	ICD3		Enumerated	String		ICD3:topography			
ICD3:C38.0	Heart	ICD3		Enumerated	String		ICD3:topography			
ICD3:C38.1	Anterior mediastinum	ICD3		Enumerated	String		ICD3:topography			
ICD3:C38.2	Posterior mediastinum	ICD3		Enumerated	String		ICD3:topography			
ICD3:C38.3	Mediastinum, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C38.4	Pleura, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C38.8	Overlapping lesion of heart, mediastinum and pleura	ICD3		Enumerated	String		ICD3:topography			
ICD3:C39	OTHER AND ILL-DEFINED SITES WITHIN RESPIRATORY SYSTEM AND INTRATHORACIC ORGANS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C39.0	Upper respiratory tract, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C39.8	Overlapping lesion of respiratory system and intrathoracic organs	ICD3		Enumerated	String		ICD3:topography			
ICD3:C39.9	Ill-defined sites within respiratory system	ICD3		Enumerated	String		ICD3:topography			
ICD3:C40	BONES, JOINTS AND ARTICULAR CARTILAGE OF LIMBS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C40.0	Long bones of upper limb, scapula and associated joints	ICD3		Enumerated	String		ICD3:topography			
ICD3:C40.1	Short bones of upper limb and associated joints	ICD3		Enumerated	String		ICD3:topography			
ICD3:C40.2	Long bones of lower limb and associated joints	ICD3		Enumerated	String		ICD3:topography			
ICD3:C40.3	Short bones of lower limb and associated joints	ICD3		Enumerated	String		ICD3:topography			
ICD3:C40.8	Overlapping lesion of bones, joints and articular cartilage of limbs	ICD3		Enumerated	String		ICD3:topography			
ICD3:C40.9	Bone of limb, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C41	BONES, JOINTS AND ARTICULAR CARTILAGE OF OTHER AND UNSPECIFIED SITES	ICD3		Enumerated	String		ICD3:topography			
ICD3:C41.0	Bones of skull and face and associated joints	ICD3		Enumerated	String		ICD3:topography			
ICD3:C41.1	Mandible	ICD3		Enumerated	String		ICD3:topography			
ICD3:C41.2	Vertebral column	ICD3		Enumerated	String		ICD3:topography			
ICD3:C41.3	Rib, sternum, clavicle and associated joints	ICD3		Enumerated	String		ICD3:topography			
ICD3:C41.4	Pelvic bones, sacrum, coccyx and associated joints	ICD3		Enumerated	String		ICD3:topography			
ICD3:C41.8	Overlapping lesion of bones, joints and articular cartilage	ICD3		Enumerated	String		ICD3:topography			
ICD3:C41.9	Bone, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C42	HEMATOPOIETIC AND RETICULOENDOTHELIAL SYSTEMS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C42.0	Blood	ICD3		Enumerated	String		ICD3:topography			
ICD3:C42.1	Bone marrow	ICD3		Enumerated	String		ICD3:topography			
ICD3:C42.2	Spleen	ICD3		Enumerated	String		ICD3:topography			
ICD3:C42.3	Reticuloendothelial system,NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C42.4	Hematopoietic system, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C44	SKIN	ICD3		Enumerated	String		ICD3:topography			
ICD3:C44.0	Skin of lip, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C44.1	Eyelid	ICD3		Enumerated	String		ICD3:topography			
ICD3:C44.2	External ear	ICD3		Enumerated	String		ICD3:topography			
ICD3:C44.3	Skin of other and unspecified parts of face	ICD3		Enumerated	String		ICD3:topography			
ICD3:C44.4	Skin of scalp and neck	ICD3		Enumerated	String		ICD3:topography			
ICD3:C44.5	Skin of trunk	ICD3		Enumerated	String		ICD3:topography			
ICD3:C44.6	Skin of upper limb and shoulder	ICD3		Enumerated	String		ICD3:topography			
ICD3:C44.7	Skin of lower limb and hip	ICD3		Enumerated	String		ICD3:topography			
ICD3:C44.8	Overlapping lesion of skin	ICD3		Enumerated	String		ICD3:topography			
ICD3:C44.9	Skin, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C47	PERIPHERAL NERVES AND AUTONOMIC NERVOUS SYSTEM	ICD3		Enumerated	String		ICD3:topography			
ICD3:C47.0	Peripheral nerves and autonomic nervous system of head, face, and neck	ICD3		Enumerated	String		ICD3:topography			
ICD3:C47.1	Peripheral nerves and autonomic nervous system of upper limb and shoulder	ICD3		Enumerated	String		ICD3:topography			
ICD3:C47.2	Peripheral nerves and autonomic nervous system of lower limband hip	ICD3		Enumerated	String		ICD3:topography			
ICD3:C47.3	Peripheral nerves and autonomic nervous system of thorax	ICD3		Enumerated	String		ICD3:topography			
ICD3:C47.4	Peripheral nerves and autonomic nervous system of abdomen	ICD3		Enumerated	String		ICD3:topography			
ICD3:C47.5	Peripheral nerves and autonomic nervous system of pelvis	ICD3		Enumerated	String		ICD3:topography			
ICD3:C47.6	Peripheral nerves and autonomic nervous system of trunk, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C47.8	Overlapping lesion of peripheral nerves and autonomic nervous system	ICD3		Enumerated	String		ICD3:topography			
ICD3:C47.9	Autonomic nervous system, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C48	RETROPERITONEUM AND PERITONEUM	ICD3		Enumerated	String		ICD3:topography			
ICD3:C48.0	Retroperitoneum	ICD3		Enumerated	String		ICD3:topography			
ICD3:C48.1	Specified parts of peritoneum	ICD3		Enumerated	String		ICD3:topography			
ICD3:C48.2	Peritoneum, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C48.8	Overlapping lesion of retroperitoneum and peritoneum	ICD3		Enumerated	String		ICD3:topography			
ICD3:C49	CONNECTIVE, SUBCUTANEOUS AND OTHER SOFT TISSUES	ICD3		Enumerated	String		ICD3:topography			
ICD3:C49.0	Connective, subcutaneous and other soft tissues of head, face, and neck	ICD3		Enumerated	String		ICD3:topography			
ICD3:C49.1	Connective, subcutaneous and other soft tissues of upper limb and shoulder	ICD3		Enumerated	String		ICD3:topography			
ICD3:C49.2	Connective, subcutaneous and other soft tissues of lower limb and hip	ICD3		Enumerated	String		ICD3:topography			
ICD3:C49.3	Connective, subcutaneous and other soft tissues of thorax	ICD3		Enumerated	String		ICD3:topography			
ICD3:C49.4	Connective, subcutaneous and other soft tissues of abdomen	ICD3		Enumerated	String		ICD3:topography			
ICD3:C49.5	Connective, subcutaneous and other soft tissues of pelvis	ICD3		Enumerated	String		ICD3:topography			
ICD3:C49.6	Connective, subcutaneous and other soft tissues of trunk NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C49.8	Overlapping lesion of connective, subcutaneous and other soft tissues	ICD3		Enumerated	String		ICD3:topography			
ICD3:C49.9	Connective, subcutaneous and other soft tissues, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C50	BREAST	ICD3		Enumerated	String		ICD3:topography			
ICD3:C50.0	Nipple	ICD3		Enumerated	String		ICD3:topography			
ICD3:C50.1	Central portion of breast	ICD3		Enumerated	String		ICD3:topography			
ICD3:C50.2	Upper-inner quadrant of breast	ICD3		Enumerated	String		ICD3:topography			
ICD3:C50.3	Lower-inner quadrant of breast	ICD3		Enumerated	String		ICD3:topography			
ICD3:C50.4	Upper-outer quadrant of breast	ICD3		Enumerated	String		ICD3:topography			
ICD3:C50.5	Lower-outer quadrant of breast	ICD3		Enumerated	String		ICD3:topography			
ICD3:C50.6	Axillary tail of breast	ICD3		Enumerated	String		ICD3:topography			
ICD3:C50.8	Overlapping lesion of breast	ICD3		Enumerated	String		ICD3:topography			
ICD3:C50.9	Breast, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C51	VULVA	ICD3		Enumerated	String		ICD3:topography			
ICD3:C51.0	Labium majus	ICD3		Enumerated	String		ICD3:topography			
ICD3:C51.1	Labium minus	ICD3		Enumerated	String		ICD3:topography			
ICD3:C51.2	Clitoris	ICD3		Enumerated	String		ICD3:topography			
ICD3:C51.8	Overlapping lesion of vulva	ICD3		Enumerated	String		ICD3:topography			
ICD3:C51.9	Vulva, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C52	VAGINA	ICD3		Enumerated	String		ICD3:topography			
ICD3:C52.9	Vagina, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C53	CERVIX UTERI	ICD3		Enumerated	String		ICD3:topography			
ICD3:C53.0	Endocervix	ICD3		Enumerated	String		ICD3:topography			
ICD3:C53.1	Exocervix	ICD3		Enumerated	String		ICD3:topography			
ICD3:C53.8	Overlapping lesion of cervix uteri	ICD3		Enumerated	String		ICD3:topography			
ICD3:C53.9	Cervix uteri	ICD3		Enumerated	String		ICD3:topography			
ICD3:C54	CORPUS UTERI	ICD3		Enumerated	String		ICD3:topography			
ICD3:C54.0	Isthmus uteri	ICD3		Enumerated	String		ICD3:topography			
ICD3:C54.1	Endometrium	ICD3		Enumerated	String		ICD3:topography			
ICD3:C54.2	Myometrium	ICD3		Enumerated	String		ICD3:topography			
ICD3:C54.3	Fundus uteri	ICD3		Enumerated	String		ICD3:topography			
ICD3:C54.8	Overlapping lesion of corpus uteri	ICD3		Enumerated	String		ICD3:topography			
ICD3:C54.9	Corpus uteri	ICD3		Enumerated	String		ICD3:topography			
ICD3:C55	UTERUS, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C55.9	Uterus, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C56	OVARY	ICD3		Enumerated	String		ICD3:topography			
ICD3:C56.9	Ovary	ICD3		Enumerated	String		ICD3:topography			
ICD3:C57	OTHER AND UNSPECIFIED FEMALE GENITAL ORGANS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C57.0	Fallopian tube	ICD3		Enumerated	String		ICD3:topography			
ICD3:C57.1	Broad ligament	ICD3		Enumerated	String		ICD3:topography			
ICD3:C57.2	Round ligament	ICD3		Enumerated	String		ICD3:topography			
ICD3:C57.3	Parametrium	ICD3		Enumerated	String		ICD3:topography			
ICD3:C57.4	Uterine adnexa	ICD3		Enumerated	String		ICD3:topography			
ICD3:C57.7	Other specified parts of female genital organs	ICD3		Enumerated	String		ICD3:topography			
ICD3:C57.8	Overlapping lesion of female genital organs	ICD3		Enumerated	String		ICD3:topography			
ICD3:C57.9	Female genital tract, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C58	PLACENTA	ICD3		Enumerated	String		ICD3:topography			
ICD3:C58.9	Placenta	ICD3		Enumerated	String		ICD3:topography			
ICD3:C60	PENIS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C60.0	Prepuce	ICD3		Enumerated	String		ICD3:topography			
ICD3:C60.1	Glans penis	ICD3		Enumerated	String		ICD3:topography			
ICD3:C60.2	Body of penis	ICD3		Enumerated	String		ICD3:topography			
ICD3:C60.8	Overlapping lesion of penis	ICD3		Enumerated	String		ICD3:topography			
ICD3:C60.9	Penis, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C61	PROSTATE GLAND	ICD3		Enumerated	String		ICD3:topography			
ICD3:C61.9	Prostate gland	ICD3		Enumerated	String		ICD3:topography			
ICD3:C62	TESTIS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C62.0	Undescended testis	ICD3		Enumerated	String		ICD3:topography			
ICD3:C62.1	Descended testis	ICD3		Enumerated	String		ICD3:topography			
ICD3:C62.9	Testis, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C63	OTHER AND UNSPECIFIED MALE GENITAL ORGANS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C63.0	Epididymis	ICD3		Enumerated	String		ICD3:topography			
ICD3:C63.1	Spermatic cord	ICD3		Enumerated	String		ICD3:topography			
ICD3:C63.2	Scrotum, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C63.7	Other specified parts of male genital organs	ICD3		Enumerated	String		ICD3:topography			
ICD3:C63.8	Overlapping lesion of male genital organs Note:	ICD3		Enumerated	String		ICD3:topography			
ICD3:C63.9	Male genital organs, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C64	KIDNEY	ICD3		Enumerated	String		ICD3:topography			
ICD3:C64.9	Kidney, NOS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C65	RENAL PELVIS	ICD3		Enumerated	String		ICD3:topography			
ICD3:C65.9	Renal pelvis	ICD3		Enumerated	String		ICD3:topography			
ICD3:C66	URETER	ICD3		Enumerated	String		ICD3:topography			
ICD3:C66.9	Ureter	ICD3		Enumerated	String		ICD3:topography			
ICD3:C67	BLADDER	ICD3		Enumerated	String		ICD3:topography			
ICD3:C67.0	Trigone of bladder	ICD3		Enumerated	String		ICD3:topography			
ICD3:C67.1	Dome of bladder	ICD3		Enumerated	String		ICD3:topography			
ICD3:C67.2	Lateral wall of bladder	ICD3		Enumerated	String		ICD3:topography			
ICD3:C67.3	Anterior wall of bladder	ICD3		Enumerated	String		ICD3:topography			
